File,Song_duration,Song_title,Artist,Format,Labels,Sections
1244,238.0,5_GYPSY_DREAM,Matthew_Shadley_Band,mp3,"[  0.           4.17959184   7.03564626  27.2347619   50.21829932
  70.98340136  93.62519274 110.49623583 132.81786848 149.56746032
 169.87040816 191.93351474 219.43786848 238.1877551 ]","['silence' 'intro' 'transition' 'verse' 'transition' 'verse' 'chorus'
 'verse' 'chorus' 'transition' 'solo/instrumental' 'chorus' 'outro'
 'silence']"
1246,367.0,Planets,Megan_Slankard,mp3,"[  0.          26.02882086  36.8954195   59.5693424   70.93102041
 101.86229025 124.60111111 170.14244898 178.81802721 201.43015873
 253.59870748 273.0952381  293.69562358]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'verse' 'chorus' 'transition' 'transition' 'chorus']"
1248,311.0,Blunt,Mieka_Pauley,mp3,"[  0.          49.80680272  75.30897959 100.8555102  126.42619048
 151.79492063 164.44487528 189.96276644 215.30634921 249.45197279
 275.82151927 311.33315193]","['silence' 'intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'bridge' 'chorus' 'chorus' 'silence']"
1250,192.0,The_Trouble_That_Im_In,Missing_String_Band,mp3,"[  0.          21.21537415  43.55424036  66.16866213  81.33911565
  96.33643991 118.85732426 133.96485261 148.56886621 170.89843537]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus']"
1254,538.0,Fire_On_the_Mountain,Monkeys_Typing,mp3,"[  0.           1.34675737  29.630839    69.4800907  109.74671202
 150.15097506 176.88306122 339.98684807 365.53689342 390.65256236
 509.72138322]","['silence' 'intro' 'solo/instrumental' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental' 'outro']"
1256,107.0,Instant_Puberty,Mosquito_Death_Squadron,mp3,"[  0.          14.29333333  19.76179167  31.1594375   42.347375
  53.97983333  65.705125    82.08960417  93.2965625  107.30666667]","['silence' 'intro' 'chorus' 'verse' 'transition' 'verse' 'chorus' 'verse'
 'outro' 'silence']"
1258,343.0,Burn_Baby,Mother_Tongue,mp3,"[  0.          50.13188209  63.75750567  91.59247165 116.73471655
 130.1739229  157.50818594 181.80088435 248.70049887 274.38956916]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'transition' 'outro']"
1260,521.0,Crawling_Up_The_Curb,Mountain_of_Venus,mp3,"[  0.           6.47836735  69.17591837 110.38380952 124.13387755
 124.13387755 144.50546485 185.47199546 212.74385488 212.74385488
 292.43988662 331.4577551  331.4577551  409.76802721 484.50274376
 521.56938775]","['silence' 'intro' 'verse' 'bridge' 'solo/instrumental'
 'solo/instrumental' 'verse' 'bridge' 'solo/instrumental'
 'solo/instrumental' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'chorus' 'outro' 'silence']"
1262,365.0,Theme_from_A_Fistful_of_Testicles,Mr_Devious,mp3,[  0.           0.         118.15734694 230.7729932 ],['solo/instrumental' 'silence' 'solo/instrumental' 'solo/instrumental']
1264,500.0,The_Mighty_Quinn,Mumbouli,mp3,"[  0.          47.78666667  53.71371882  63.13283447  81.83414966
 100.26904762 118.22054422 136.54002267 154.84226757 173.31204082
 191.39265306 209.75537415 227.87222222 245.75165533 263.62453515
 281.70433107 300.03868481 318.29673469 500.04462585]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'verse'
 'chorus' 'chorus' 'silence']"
1266,376.0,Octaves,NBFB,mp3,"[  0.           1.39319728  23.20487528  42.19970522  61.14263038
  79.92226757  98.73977324 116.94471655 135.76750567 153.88671202
 163.05235828 181.34002268 218.54705215 309.50972789 376.59183673]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'transition' 'chorus'
 'transition' 'transition' 'solo/instrumental' 'transition'
 'solo/instrumental' 'outro' 'silence']"
1268,298.0,See_it_Through,Nate_Wilson,mp3,"[  0.           2.04335601  12.93061224  51.15911565  99.71337868
 153.98147392 190.02798186 249.99183673 296.49435374 298.57160998]","['silence' 'live' 'intro' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'outro' 'live' 'silence']"
1270,199.0,Crossroads,Nationwide_Coverage,mp3,"[0.00000000e+00 1.85759637e-01 2.15027211e+01 4.26953968e+01
 6.39324263e+01 8.48921542e+01 1.05765306e+02 1.26757732e+02
 1.47615329e+02 1.68525147e+02 1.99718367e+02]","['silence' 'solo/instrumental' 'verse' 'verse' 'solo/instrumental'
 'solo/instrumental' 'verse' 'solo/instrumental' 'solo/instrumental'
 'verse' 'silence']"
1272,175.0,tuning,New_Leaf,mp3,"[0.00000000e+00 9.57823120e-02 2.08236961e+01 4.58402948e+01
 7.09003628e+01 1.75986939e+02]","['silence' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'outro' 'silence']"
1274,280.0,odeath2008051801flac,ODeath,mp3,"[0.00000000e+00 3.33333330e-02 2.23157917e+01 4.48391667e+01
 6.82105417e+01 9.03349792e+01 1.14135708e+02 1.38885583e+02
 1.67236979e+02 2.13156750e+02]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'verse' 'outro']"
1276,484.0,Tomorrow_Today,Octopus,mp3,"[  0.          12.4923356   26.16417233  39.01675737  51.91437642
  77.94938776  90.41986395 103.25913832 129.19582766 141.77147392
 154.1515873  179.78145125 205.55138322 231.26283447 256.97287982
 282.70603175 308.32852608 333.35498866 359.33857143 385.59163265
 411.1354195  436.56097506 484.2985941 ]","['silence' 'intro' 'solo/instrumental' 'solo/instrumental' 'verse'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'transition' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'chorus' 'transition' 'silence']"
1278,350.0,Down_by_the_River,Oculus,mp3,"[  0.          38.30714286  79.57895692 106.9893424  127.66136054
 141.48099773 162.0130839  190.52548753 219.04040816 243.54646259]","['silence' 'intro' 'verse' 'transition' 'verse' 'transition' 'verse'
 'transition' 'transition' 'outro']"
1280,404.0,Difference_Of_Some_Kind,Old_Man_Brown,mp3,"[0.00000000e+00 3.71519274e-01 1.62045805e+01 4.77689569e+01
 7.94420408e+01 9.53877324e+01 1.27157120e+02 1.48423288e+02
 1.60330181e+02 1.92252041e+02 2.25588390e+02 3.04605374e+02
 4.04793469e+02]","['silence' 'intro' 'solo/instrumental' 'verse' 'transition' 'verse'
 'chorus' 'transition' 'verse' 'chorus' 'solo/instrumental' 'outro'
 'silence']"
1282,384.0,Schlickside,On_the_One,mp3,"[  0.           0.          66.59814059 100.26680272 131.62231292
 142.77403628 197.90113379 233.93523809 355.72047619]","['intro' 'silence' 'transition' 'bridge' 'transition' 'solo/instrumental'
 'bridge' 'solo/instrumental' 'transition']"
1284,353.0,Forget_Think_tell,Operatic,mp3,"[  0.           0.71981859  69.88591837  99.14968254 138.50185941
 158.15997732 177.91281179 197.52952381 217.25027211 237.02791383
 286.22646258 305.89659864 353.14068027]","['silence' 'solo/instrumental' 'transition' 'solo/instrumental'
 'transition' 'verse' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'chorus' 'solo/instrumental' 'silence']"
1286,681.0,Keep_Happy__,Papa_Mali,mp3,"[  0.           1.86920635  48.45666667 122.87199546 141.70408163
 160.36020408 178.99226757 197.68941043 253.59333333 281.09585034
 295.26403628 323.20743764 433.22399093 451.62517007 524.8093424
 542.99174603 681.49986395]","['silence' 'intro' 'solo/instrumental' 'bridge' 'verse' 'chorus' 'verse'
 'solo/instrumental' 'verse' 'bridge' 'solo/instrumental'
 'solo/instrumental' 'bridge' 'verse' 'chorus' 'outro' 'silence']"
1288,307.0,Whiskey_Song,Pete_Thurston,mp3,"[0.00000000e+00 4.64399090e-02 3.62413605e+01 6.26854195e+01
 8.84856689e+01 1.00925760e+02 1.13589637e+02 1.39733719e+02
 1.65363447e+02 1.77933855e+02 1.90373560e+02 2.15941633e+02
 2.41189909e+02 2.53535125e+02 3.07310204e+02]","['silence' 'intro' 'verse' 'bridge' 'chorus' 'solo/instrumental' 'verse'
 'bridge' 'chorus' 'solo/instrumental' 'verse' 'bridge' 'chorus' 'outro'
 'silence']"
1290,343.0,Cryin,Peter_Prince_and_the_Trama_Unit,mp3,"[  0.           0.          31.59487528  62.71328798  83.6869161
 114.74526077 135.77333333 176.46283447 207.39213152 264.31970521
 324.48331066 326.14807256]","['intro' 'silence' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'transition' 'transition' 'outro' 'silence' 'outro']"
1292,682.0,China_Girl,Pia_Mater,mp3,"[0.00000000e+00 1.39319727e-01 2.79369388e+01 4.62074376e+01
 6.49913152e+01 8.37065533e+01 1.10620023e+02 1.28991769e+02
 1.47791315e+02 1.66580136e+02 1.93224966e+02 2.25200816e+02
 2.74262018e+02 3.57632698e+02 4.75039002e+02 5.41542336e+02
 5.95150658e+02 6.13017052e+02 6.31319751e+02 6.49528141e+02
 6.82480907e+02]","['silence' 'solo/instrumental' 'solo/instrumental' 'verse' 'verse'
 'chorus' 'solo/instrumental' 'verse' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'transition' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'verse' 'verse' 'chorus'
 'silence']"
1294,281.0,Bouquet,Pinback,mp3,"[  0.          16.37006803  36.97047619  47.13217687  67.36108843
  92.41136054 102.54353741 122.51115646 142.23827664 152.23965986
 172.2039229  192.33743764 281.64063492]","['silence' 'intro' 'transition' 'verse' 'chorus' 'transition' 'verse'
 'chorus' 'solo/instrumental' 'verse' 'solo/instrumental' 'outro'
 'silence']"
1296,267.0,First_Tube,Polydypsia,mp3,[0.0000000e+00 3.6281179e-02 1.0319483e+02],['silence' 'intro' 'solo/instrumental']
1298,348.0,Evolution,Post_Junction,mp3,"[  0.           2.02013605  44.86154195  65.76004535  87.02129252
 107.98369614 128.91931973 150.24913832 171.18632653 192.2206576
 230.37773243 277.11097506 296.22108844 315.25267574 348.72888889]","['silence' 'solo/instrumental' 'chorus' 'verse' 'transition' 'chorus'
 'verse' 'transition' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'chorus' 'chorus' 'solo/instrumental' 'silence']"
1300,599.0,Alligator_Hearts,Quinn_W_Shagbark,mp3,"[  0.          15.4644898   60.889161    83.38326531 122.32358277
 144.70235828 167.06460317 183.60959184 205.08768707 227.08927438
 275.63789116 356.08287982 422.46460317 444.21070295 465.56646259
 488.36852608 597.6584127 ]","['silence' 'intro' 'solo/instrumental' 'transition' 'verse' 'chorus'
 'transition' 'verse' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'transition' 'verse' 'chorus' 'chorus' 'solo/instrumental' 'silence']"
1302,356.0,BusTrain,REK,mp3,"[0.00000000e+00 1.04489795e-01 7.18279819e+01 9.13598866e+01
 1.00736848e+02 1.21239683e+02 1.41144172e+02 1.61550363e+02
 1.80697324e+02 1.89958005e+02 2.10311429e+02 2.29559932e+02
 2.88769116e+02 3.17330658e+02]","['silence' 'intro' 'verse' 'transition' 'verse' 'chorus' 'transition'
 'verse' 'transition' 'verse' 'chorus' 'solo/instrumental' 'transition'
 'outro']"
1304,251.0,The_Weight,Rachel_Leber,mp3,"[  0.          10.28643991  21.7106576   32.2060771   52.52353741
  65.1415873   75.17464853  95.27147392 107.88809524 117.90015873
 137.78514739 150.54097506 170.20777778 190.04004535 251.55918367]","['silence' 'intro' 'transition' 'verse' 'chorus' 'transition' 'verse'
 'chorus' 'transition' 'verse' 'chorus' 'solo/instrumental' 'verse'
 'chorus' 'silence']"
1306,361.0,Dandelion_Wine,Railroad_Earth,mp3,"[  0.           2.05088435  12.49485261  33.13569161  39.96424036
  60.60408163  67.34188209 120.70013605 140.94424036 147.86122449
 168.29410431 175.15204082 228.44895692 248.96891156 255.76582766
 269.50748299 309.94244898 329.96746032 336.72160998]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'transition' 'solo/instrumental' 'verse' 'chorus' 'outro']"
1308,331.0,d2t04_I_Know_Youll_Find,Ralph_Roddenbery_Band,mp3,"[  0.           0.39473923  38.61319728  78.44732426 113.39428571
 149.20378685 185.2638322  216.35253968 242.53331066 331.81632653]","['silence' 'verse' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'verse' 'chorus' 'transition' 'chorus' 'silence']"
1310,403.0,Turn_Your_Lights_Down_Low_Bob_Marley,Reed_Foehl,mp3,"[  0.           3.76136054  10.6431746   39.758322    69.10818594
  76.53580499 106.16183673 136.04780045 173.47315193 202.34566893
 231.39283447 239.11346939 269.06188209 327.9292517 ]","['silence' 'intro' 'chorus' 'verse' 'transition' 'transition' 'chorus'
 'verse' 'solo/instrumental' 'chorus' 'transition' 'transition' 'bridge'
 'outro']"
1312,593.0,The_Night,Reggie_Watson,mp3,"[0.00000000e+00 9.28798180e-02 2.48851247e+01 5.20597732e+01
 1.03472449e+02 1.28404127e+02 1.65942154e+02 1.90051610e+02
 1.96014626e+02 2.20049705e+02 2.43904376e+02 2.67368435e+02
 2.93778866e+02 3.05090499e+02 3.60782789e+02 3.96773764e+02
 4.13336417e+02 5.22797279e+02 5.46173515e+02 5.92288798e+02]","['silence' 'intro' 'solo/instrumental' 'transition' 'transition'
 'solo/instrumental' 'solo/instrumental' 'transition' 'verse' 'chorus'
 'verse' 'chorus' 'transition' 'solo/instrumental' 'solo/instrumental'
 'transition' 'solo/instrumental' 'chorus' 'outro' 'silence']"
1314,192.0,Im_always_in_Love,Ric_Soens_and_Jimi_Tarnowski_Tavern_Tour,mp3,"[0.00000000e+00 1.87755102e-01 1.51746712e+01 2.99333333e+01
 4.80862812e+01 6.25172336e+01 8.04375510e+01 1.02157415e+02
 1.17069592e+02 1.31957302e+02 1.57861519e+02 1.92620408e+02]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'verse' 'chorus' 'outro' 'silence']"
1316,250.0,And_The_Rain_Crashed_Down,Robbie_Schaefer,mp3,"[0.00000000e+00 4.64399090e-02 1.16602494e+01 3.40042857e+01
 5.22645351e+01 6.33846258e+01 8.57699093e+01 1.04041202e+02
 1.15231406e+02 1.26263537e+02 1.48385692e+02 1.70802313e+02
 1.88983628e+02 2.00047234e+02 2.38304240e+02 2.50436735e+02]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'chorus' 'bridge' 'verse' 'chorus' 'transition' 'chorus'
 'outro' 'silence']"
1318,201.0,rwtc20040421d2t3flac,Robert_Walters_20th_Congress,mp3,"[  0.           0.39473923   2.32863945  17.17755102  47.31548753
  62.35818594  92.60621315 107.49675737 115.07632653 145.29351474
 175.12952381 190.10798186]","['silence' 'intro' 'intro' 'chorus' 'bridge' 'chorus' 'bridge'
 'transition' 'solo/instrumental' 'chorus' 'bridge' 'outro']"
1322,393.0,Kuma,Rubblebucket,mp3,"[0.00000000e+00 4.89795910e-02 6.85714285e-01 4.15545578e+01
 8.34120862e+01 9.41024263e+01 1.15341633e+02 1.36550454e+02
 1.58020839e+02 2.00097188e+02 2.42696599e+02 2.53433810e+02
 2.75098435e+02 2.96694739e+02 3.18561474e+02 3.93853061e+02]","['silence' 'intro' 'solo/instrumental' 'transition' 'solo/instrumental'
 'transition' 'verse' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'transition' 'verse' 'chorus' 'transition' 'silence']"
1324,373.0,rumpkemb032808set2t02flac,Rumpke_Mountain_Boys,mp3,"[0.00000000e+00 2.32199540e-02 4.99892744e+01 9.34262358e+01
 1.36821859e+02 1.78616621e+02 2.20845964e+02 2.62653832e+02
 3.05023810e+02]","['silence' 'intro' 'verse' 'verse' 'solo/instrumental' 'verse'
 'solo/instrumental' 'verse' 'solo/instrumental']"
1326,303.0,To_Be_Young_Is_To_Be_Sad_Is_To_Be_High,Ryan_Adams,mp3,"[0.00000000e+00 4.48979590e-02 1.51193197e+01 3.05844898e+01
 4.56504308e+01 9.40902041e+01 1.02087188e+02 1.18465896e+02
 1.34845215e+02 1.87592857e+02 2.04018934e+02 2.35568141e+02
 2.51563787e+02 3.03853061e+02]","['silence' 'intro' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'bridge' 'chorus'
 'solo/instrumental' 'silence']"
1328,216.0,Galway_Girl,Ryan_Miller,mp3,"[  0.          44.07147392  57.10365079  79.31936508 100.35260771
 111.5723356  136.31183673 151.68829932 163.5845805  213.08952381]","['silence' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'silence']"
1330,179.0,She_arives_with_the_sunshine,Sara_Petite,mp3,"[0.00000000e+00 5.22448970e-02 8.44210884e+00 2.84997732e+01
 3.63802948e+01 4.44005896e+01 6.43210431e+01 7.21793424e+01
 8.81813605e+01 1.07989977e+02 1.15914014e+02]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'outro']"
1332,270.0,People_See,Scam,mp3,"[  0.           0.69659864  10.5261678   40.95748299  60.99310657
  80.82721088 100.88868481 120.82024943 140.86761905 161.150839
 181.27530612 270.48163265]","['silence' 'intro' 'solo/instrumental' 'verse' 'verse' 'bridge' 'verse'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'verse'
 'silence']"
1334,322.0,Troubled_Times,Secret_Government,mp3,"[0.00000000e+00 2.17687074e-01 2.12036281e+01 5.43446485e+01
 7.11395465e+01 1.04262426e+02 1.40815760e+02 1.87711066e+02
 2.19381043e+02 2.61154354e+02]","['silence' 'intro' 'verse' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'outro']"
1336,489.0,Chocolate,Sfunk,mp3,"[  0.          24.12553288  34.04045351  38.23199546  54.84553288
  71.49997732  88.23353741  92.22174603 108.94802721 125.75367347
 129.87222222 146.47147392 163.05070295 179.83424036 196.64471655
 213.13596372 246.46603175 263.54648526 280.57321995 297.73462585
 314.85632653 332.03419501 348.97319728 374.36746032 488.39183673]","['silence' 'intro' 'transition' 'solo/instrumental' 'verse' 'verse'
 'transition' 'verse' 'verse' 'chorus' 'verse' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'verse'
 'verse' 'outro' 'silence']"
1338,279.0,New_Orleans,Shawn_Nelson_and_the_Ramblers,mp3,"[  0.          10.16725623  28.11943311  46.42052154  64.21571429
  82.02274376  99.62707483 160.74342404 178.51401361 195.98972789]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'chorus' 'solo/instrumental']"
1340,283.0,Track_03,Silence_The_Sky,mp3,"[0.00000000e+00 4.89795910e-02 2.10063492e+00 1.89421542e+01
 3.62231293e+01 5.40182766e+01 7.15479365e+01 8.94961451e+01
 1.07531610e+02 1.26967596e+02 2.13030522e+02 2.31224308e+02
 2.49418277e+02 2.83824490e+02]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'chorus' 'chorus'
 'outro' 'silence']"
1342,280.0,Life_is_Water,Sim_Redmond_Band,mp3,"[0.00000000e+00 4.64399090e-02 4.84475283e+01 6.43383447e+01
 8.03458957e+01 9.63889796e+01 1.12441769e+02 1.76074535e+02
 1.92178186e+02 2.08330317e+02 2.24523311e+02 2.40810454e+02
 2.40810454e+02 2.80885986e+02]","['silence' 'intro' 'verse' 'verse' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'verse' 'verse' 'chorus' 'chorus' 'outro' 'silence']"
1346,615.0,Half_a_Mind,Slammin_Jack,mp3,"[  0.          19.57780045  35.12941043  60.77092971  73.49598639
  85.92854875 111.40251701 124.27979592 174.07968254 200.09875283
 213.00954648 240.47539682 253.51265306 291.17120181 303.36385488
 400.33648526 437.11814059 530.45249433 557.17260771 583.69380952]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'transition' 'solo/instrumental'
 'transition' 'solo/instrumental' 'silence' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'outro'
 'outro']"
1348,215.0,Cuidado,Slo_Mo,mp3,"[  0.          11.91183673  27.40455782  42.34031746  49.71791383
  57.11206349  72.12204082  79.56863945  87.00108843 100.86748299
 131.94678004 146.61079365 161.45684807 176.39820862 183.84839002
 191.18471655 215.1169161 ]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'solo/instrumental' 'verse' 'solo/instrumental'
 'verse' 'chorus' 'transition' 'outro' 'silence']"
1350,204.0,Perfect,Smashing_Pumpkins,mp3,"[  0.           7.4322449   22.71097506  64.27469388  98.3615873
 106.02417234 136.25655329 181.16394558]",['silence' 'intro' 'verse' 'verse' 'transition' 'verse' 'verse' 'outro']
1352,368.0,Bucket_of_Ham,Snuckafoo,mp3,"[  0.          10.3368254   41.70489796  90.27598639 111.32988662
 132.79519274 157.94603175 178.62335601 208.56730159 239.5800907
 339.26689342]","['silence' 'intro' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'transition'
 'transition' 'solo/instrumental' 'chorus']"
1354,502.0,Old_Time_Musik,SoloS_Unit,mp3,"[0.00000000e+00 2.08979591e-01 4.16147392e+01 8.00159637e+01
 1.05399456e+02 2.09876122e+02 2.49002200e+02 3.42871791e+02
 3.80590045e+02 4.53493424e+02 5.02735238e+02]","['silence' 'intro' 'chorus' 'verse' 'verse' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'outro' 'silence']"
1356,294.0,Song_Is_All,Sons_of_Bill,mp3,"[  0.           2.55419501  17.96287982  47.69278911  77.77573696
 107.91823129 138.22201814 168.39356009 198.65918367 228.99768707
 259.90462585 294.84117914]","['silence' 'intro' 'verse' 'verse' 'transition' 'chorus' 'verse' 'verse'
 'transition' 'chorus' 'chorus' 'silence']"
1358,157.0,The_Wet_Spot,Southern_Culture_On_The_Skids,mp3,[  0.           7.51517007  79.85900227 119.24875283 134.05410431],['silence' 'intro' 'solo/instrumental' 'solo/instrumental' 'outro']
1360,351.0,Pleasure_Appointment,Spookie_Daly_Pride,mp3,"[  0.          36.29278911  48.27854875  60.23455782  72.17836735
  96.54145125 108.72428571 117.93986394 130.0584127  154.46986394
 166.62639456 175.90705215 181.91163265 196.88199546 221.05396825
 233.09870748 242.23705215 254.46913832 278.50795918 290.43276644
 351.62267574]","['silence' 'intro' 'transition' 'solo/instrumental' 'verse' 'transition'
 'chorus' 'transition' 'verse' 'transition' 'chorus' 'transition'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'chorus'
 'solo/instrumental' 'transition' 'solo/instrumental' 'silence']"
1362,239.0,Track_4,Spred_The_Dub,mp3,"[0.00000000e+00 2.90249430e-02 3.85765986e+01 9.17836508e+01
 1.18445646e+02 1.45275964e+02 1.65274671e+02 1.78749206e+02]","['silence' 'intro' 'verse' 'verse' 'transition' 'verse' 'transition'
 'verse']"
1364,438.0,Sparks_From_The_Fire,State_Your_Mind,mp3,"[  0.           2.82827664  14.65759637  26.5837415   32.62496599
  44.92845805  50.97290249  63.25741497  69.44297052  81.92201814
  88.04528345  94.17780045 118.49782313 131.01814059 137.20909297
 149.58102041 155.75968254 161.80612245 186.41526077 198.73664399
 204.96283447 217.3809297  223.53857143 247.64185941 272.11489796
 296.44961451 320.79818594 345.42582766 357.75761905 438.20698413]","['silence' 'intro' 'solo/instrumental' 'transition' 'solo/instrumental'
 'transition' 'verse' 'transition' 'verse' 'transition' 'transition'
 'chorus' 'verse' 'transition' 'verse' 'transition' 'transition' 'chorus'
 'verse' 'transition' 'verse' 'transition' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'transition' 'silence']"
1366,652.0,Fresh_Jam___Rain,Stellar_Road,mp3,"[0.00000000e+00 5.22448970e-02 6.06067574e+01 1.01013810e+02
 1.21123311e+02 1.41502336e+02 1.71304535e+02 2.21841610e+02
 3.03237959e+02 3.43785737e+02 3.84037528e+02 4.25239093e+02
 4.45105079e+02 5.25041338e+02]","['silence' 'intro' 'verse' 'solo/instrumental' 'verse' 'solo/instrumental'
 'transition' 'verse' 'chorus' 'verse' 'chorus' 'transition'
 'solo/instrumental' 'outro']"
1368,415.0,Walls_Of_Jordan,Steve_Johnson__Band_,mp3,"[  0.           0.48761905  28.93206349  53.23294784  76.60854875
 100.30723356 123.90181406 147.2423356  170.2054195  193.42564626
 216.75265306 239.74086168 263.03451247 287.00151927 311.10394558
 335.81052154 359.14689342 415.59183673]","['silence' 'intro' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'chorus'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'silence']"
1370,240.0,Unter_dem_Radar,Stichprobe,mp3,"[0.00000000e+00 4.48979590e-02 1.77146939e+01 5.29802494e+01
 7.21676190e+01 8.97683447e+01 1.25082676e+02 1.44265578e+02
 1.44265578e+02 2.40979592e+02]","['silence' 'intro' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'outro' 'silence']"
1372,327.0,Nothing_Left_to_Burn,Stone_Groove,mp3,"[  0.           8.00816327  43.43038549  59.28285714  86.48206349
  93.76204082 108.31410431 108.31410431 122.51437642 138.65585034
 166.10936508 173.51959184 181.0454195  188.90870748 242.98099773
 278.82920635 286.76013605 300.68464853 308.18460317 327.2244898 ]","['silence' 'intro' 'verse' 'transition' 'chorus' 'transition'
 'solo/instrumental' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'transition' 'transition' 'solo/instrumental' 'solo/instrumental'
 'transition' 'chorus' 'bridge' 'outro' 'silence']"
1374,181.0,Extinguish,Strike_Anywhere,mp3,"[  0.           5.89786848  18.71777778  37.2438322   56.05544218
  73.87748299  92.68825397 124.70367347 145.11723356]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'transition' 'chorus'
 'outro']"
1378,394.0,Redemption_Song_,Sunday_Gravy,mp3,"[  0.          86.37823129 102.89448979 136.66147392 156.58022676
 190.26770975 210.01759637 225.18612245 257.84247165 273.17365079
 306.55129252 357.09197279 394.64634921]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'transition'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus' 'outro'
 'silence']"
1380,256.0,Emergency,Super_400,mp3,"[0.00000000e+00 4.08163260e-02 1.75078458e+01 2.98775510e+01
 3.96912245e+01 4.93331293e+01 7.53220862e+01 8.21752381e+01
 9.18445351e+01 1.01424104e+02 1.27176689e+02 1.34192653e+02
 1.43872744e+02 1.53407528e+02 1.79275125e+02 1.89339274e+02
 2.05663855e+02 2.56122449e+02]","['silence' 'live' 'intro' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'solo/instrumental'
 'verse' 'transition' 'chorus' 'solo/instrumental' 'outro' 'live'
 'silence']"
