SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
1248,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Mieka_Pauley/Blunt,311.0,,Blunt,Mieka_Pauley,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Mieka_Pauley/Blunt/textfile1.txt,,Live_Music_Archive,,2011-04-08,,0,False,0,0
1250,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Missing_String_Band/The_Trouble_That_Im_In,192.0,,The_Trouble_That_Im_In,Missing_String_Band,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Missing_String_Band/The_Trouble_That_Im_In/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Missing_String_Band/The_Trouble_That_Im_In/textfile2.txt,Live_Music_Archive,,2010-09-21,2010-08-30,0,False,0,0
1254,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Monkeys_Typing/Fire_On_the_Mountain,538.0,,Fire_On_the_Mountain,Monkeys_Typing,mp3,16.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Monkeys_Typing/Fire_On_the_Mountain/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Monkeys_Typing/Fire_On_the_Mountain/textfile2.txt,Live_Music_Archive,,2010-12-07,2010-08-30,0,False,0,0
1256,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Mosquito_Death_Squadron/Instant_Puberty,107.0,,Instant_Puberty,Mosquito_Death_Squadron,mp3,5.0,,/srv/salami/data/IA/Live_Music_Archive/Mosquito_Death_Squadron/Instant_Puberty/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,False,0,0
1258,IA,10,10,/srv/salami/data/IA/Live_Music_Archive/Mother_Tongue/Burn_Baby,343.0,,Burn_Baby,Mother_Tongue,mp3,6.0,7.0,,/srv/salami/data/IA/Live_Music_Archive/Mother_Tongue/Burn_Baby/textfile2.txt,Live_Music_Archive,,2010-08-30,2010-08-24,0,False,0,0
1260,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/Mountain_of_Venus/Crawling_Up_The_Curb,521.0,,Crawling_Up_The_Curb,Mountain_of_Venus,mp3,25.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Mountain_of_Venus/Crawling_Up_The_Curb/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Mountain_of_Venus/Crawling_Up_The_Curb/textfile2.txt,Live_Music_Archive,,2010-08-31,2010-12-30,0,False,0,0
1262,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Mr_Devious/Theme_from_A_Fistful_of_Testicles,365.0,,Theme_from_A_Fistful_of_Testicles,Mr_Devious,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Mr_Devious/Theme_from_A_Fistful_of_Testicles/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Mr_Devious/Theme_from_A_Fistful_of_Testicles/textfile2.txt,Live_Music_Archive,,2010-08-22,2010-12-26,0,False,0,0
1264,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Mumbouli/The_Mighty_Quinn,500.0,,The_Mighty_Quinn,Mumbouli,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Mumbouli/The_Mighty_Quinn/textfile1.txt,,Live_Music_Archive,,2011-04-08,,0,False,0,0
1266,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/NBFB/Octaves,376.0,,Octaves,NBFB,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/NBFB/Octaves/textfile1.txt,,Live_Music_Archive,,2011-04-12,,0,False,0,0
1268,IA,2,7,/srv/salami/data/IA/Live_Music_Archive/Nate_Wilson/See_it_Through,298.0,,See_it_Through,Nate_Wilson,mp3,25.0,25.0,/srv/salami/data/IA/Live_Music_Archive/Nate_Wilson/See_it_Through/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Nate_Wilson/See_it_Through/textfile2.txt,Live_Music_Archive,,2010-09-12,2010-08-01,0,False,0,0
1270,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Nationwide_Coverage/Crossroads,199.0,,Crossroads,Nationwide_Coverage,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Nationwide_Coverage/Crossroads/textfile1.txt,,Live_Music_Archive,,2011-04-12,,0,False,0,0
1272,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/New_Leaf/tuning,175.0,,tuning,New_Leaf,mp3,5.0,,/srv/salami/data/IA/Live_Music_Archive/New_Leaf/tuning/textfile1.txt,,Live_Music_Archive,,2011-04-12,,0,False,0,0
1274,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/ODeath/odeath2008051801flac,280.0,,odeath2008051801flac,ODeath,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/ODeath/odeath2008051801flac/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/ODeath/odeath2008051801flac/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-15,0,False,0,0
1276,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Octopus/Tomorrow_Today,484.0,,Tomorrow_Today,Octopus,mp3,20.0,,/srv/salami/data/IA/Live_Music_Archive/Octopus/Tomorrow_Today/textfile1.txt,,Live_Music_Archive,,2011-05-17,,0,False,0,0
1278,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Oculus/Down_by_the_River,350.0,,Down_by_the_River,Oculus,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Oculus/Down_by_the_River/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Oculus/Down_by_the_River/textfile2.txt,Live_Music_Archive,,2010-09-22,2010-08-31,0,False,0,0
1280,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Old_Man_Brown/Difference_Of_Some_Kind,404.0,,Difference_Of_Some_Kind,Old_Man_Brown,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Old_Man_Brown/Difference_Of_Some_Kind/textfile1.txt,,Live_Music_Archive,,2011-05-20,,0,False,0,0
1282,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/On_the_One/Schlickside,384.0,,Schlickside,On_the_One,mp3,20.0,15.0,/srv/salami/data/IA/Live_Music_Archive/On_the_One/Schlickside/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/On_the_One/Schlickside/textfile2.txt,Live_Music_Archive,,2010-12-05,2010-08-31,0,False,0,0
1284,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Operatic/Forget_Think_tell,353.0,,Forget_Think_tell,Operatic,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Operatic/Forget_Think_tell/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,False,0,0
1286,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Papa_Mali/Keep_Happy__,681.0,,Keep_Happy__,Papa_Mali,mp3,20.0,30.0,/srv/salami/data/IA/Live_Music_Archive/Papa_Mali/Keep_Happy__/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Papa_Mali/Keep_Happy__/textfile2.txt,Live_Music_Archive,,2010-08-31,2010-08-24,0,False,0,0
1288,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/Pete_Thurston/Whiskey_Song,307.0,,Whiskey_Song,Pete_Thurston,mp3,10.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Pete_Thurston/Whiskey_Song/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Pete_Thurston/Whiskey_Song/textfile2.txt,Live_Music_Archive,,2010-08-31,2010-12-30,0,False,0,0
1290,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Peter_Prince_and_the_Trama_Unit/Cryin,343.0,,Cryin,Peter_Prince_and_the_Trama_Unit,mp3,20.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Peter_Prince_and_the_Trama_Unit/Cryin/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Peter_Prince_and_the_Trama_Unit/Cryin/textfile2.txt,Live_Music_Archive,,2010-08-22,2010-12-26,0,False,0,0
1292,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Pia_Mater/China_Girl,682.0,,China_Girl,Pia_Mater,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Pia_Mater/China_Girl/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,False,0,0
1294,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Pinback/Bouquet,281.0,,Bouquet,Pinback,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Pinback/Bouquet/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,False,0,0
1296,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Polydypsia/First_Tube,267.0,,First_Tube,Polydypsia,mp3,15.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Polydypsia/First_Tube/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Polydypsia/First_Tube/textfile2.txt,Live_Music_Archive,,2010-10-27,2010-08-22,0,False,0,0
1298,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Post_Junction/Evolution,348.0,,Evolution,Post_Junction,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Post_Junction/Evolution/textfile1.txt,,Live_Music_Archive,,2011-05-19,,0,False,0,0
1300,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Quinn_W_Shagbark/Alligator_Hearts,599.0,,Alligator_Hearts,Quinn_W_Shagbark,mp3,25.0,,/srv/salami/data/IA/Live_Music_Archive/Quinn_W_Shagbark/Alligator_Hearts/textfile1.txt,,Live_Music_Archive,,2011-04-11,,0,False,0,0
1302,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/REK/BusTrain,356.0,,BusTrain,REK,mp3,15.0,25.0,/srv/salami/data/IA/Live_Music_Archive/REK/BusTrain/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/REK/BusTrain/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-02,0,False,0,0
1304,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Rachel_Leber/The_Weight,251.0,,The_Weight,Rachel_Leber,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Rachel_Leber/The_Weight/textfile1.txt,,Live_Music_Archive,,2011-04-13,,0,False,0,0
1306,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Railroad_Earth/Dandelion_Wine,361.0,,Dandelion_Wine,Railroad_Earth,mp3,20.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Railroad_Earth/Dandelion_Wine/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Railroad_Earth/Dandelion_Wine/textfile2.txt,Live_Music_Archive,,2010-09-22,2010-08-31,0,False,0,0
1308,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Ralph_Roddenbery_Band/d2t04_I_Know_Youll_Find,331.0,,d2t04_I_Know_Youll_Find,Ralph_Roddenbery_Band,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Ralph_Roddenbery_Band/d2t04_I_Know_Youll_Find/textfile1.txt,,Live_Music_Archive,,2011-04-11,,0,False,0,0
1310,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Reed_Foehl/Turn_Your_Lights_Down_Low_Bob_Marley,403.0,,Turn_Your_Lights_Down_Low_Bob_Marley,Reed_Foehl,mp3,25.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Reed_Foehl/Turn_Your_Lights_Down_Low_Bob_Marley/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Reed_Foehl/Turn_Your_Lights_Down_Low_Bob_Marley/textfile2.txt,Live_Music_Archive,,2010-12-05,2010-08-31,0,False,0,0
1312,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Reggie_Watson/The_Night,593.0,,The_Night,Reggie_Watson,mp3,30.0,,/srv/salami/data/IA/Live_Music_Archive/Reggie_Watson/The_Night/textfile1.txt,,Live_Music_Archive,,2011-05-16,,0,False,0,0
1314,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Ric_Soens_and_Jimi_Tarnowski_Tavern_Tour/Im_always_in_Love,192.0,,Im_always_in_Love,Ric_Soens_and_Jimi_Tarnowski_Tavern_Tour,mp3,10.0,25.0,/srv/salami/data/IA/Live_Music_Archive/Ric_Soens_and_Jimi_Tarnowski_Tavern_Tour/Im_always_in_Love/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Ric_Soens_and_Jimi_Tarnowski_Tavern_Tour/Im_always_in_Love/textfile2.txt,Live_Music_Archive,,2010-08-31,2010-07-29,0,False,0,0
1316,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/Robbie_Schaefer/And_The_Rain_Crashed_Down,250.0,,And_The_Rain_Crashed_Down,Robbie_Schaefer,mp3,20.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Robbie_Schaefer/And_The_Rain_Crashed_Down/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Robbie_Schaefer/And_The_Rain_Crashed_Down/textfile2.txt,Live_Music_Archive,,2010-08-31,2010-12-30,0,False,0,0
1318,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Robert_Walters_20th_Congress/rwtc20040421d2t3flac,201.0,,rwtc20040421d2t3flac,Robert_Walters_20th_Congress,mp3,15.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Robert_Walters_20th_Congress/rwtc20040421d2t3flac/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Robert_Walters_20th_Congress/rwtc20040421d2t3flac/textfile2.txt,Live_Music_Archive,,2010-08-14,2010-12-26,0,False,0,0
1320,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Rootstand/Tuning__Intro,289.0,,Tuning__Intro,Rootstand,mp3,,,,,Live_Music_Archive,,,,0,True,0,0
1322,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Rubblebucket/Kuma,393.0,,Kuma,Rubblebucket,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Rubblebucket/Kuma/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,False,0,0
1324,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Rumpke_Mountain_Boys/rumpkemb032808set2t02flac,373.0,,rumpkemb032808set2t02flac,Rumpke_Mountain_Boys,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Rumpke_Mountain_Boys/rumpkemb032808set2t02flac/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Rumpke_Mountain_Boys/rumpkemb032808set2t02flac/textfile2.txt,Live_Music_Archive,,2010-10-05,2010-08-26,0,False,0,0
1326,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Ryan_Adams/To_Be_Young_Is_To_Be_Sad_Is_To_Be_High,303.0,,To_Be_Young_Is_To_Be_Sad_Is_To_Be_High,Ryan_Adams,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Ryan_Adams/To_Be_Young_Is_To_Be_Sad_Is_To_Be_High/textfile1.txt,,Live_Music_Archive,,2011-04-12,,0,False,0,0
1328,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Ryan_Miller/Galway_Girl,216.0,,Galway_Girl,Ryan_Miller,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Ryan_Miller/Galway_Girl/textfile1.txt,,Live_Music_Archive,,2011-04-13,,0,False,0,0
1330,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Sara_Petite/She_arives_with_the_sunshine,179.0,,She_arives_with_the_sunshine,Sara_Petite,mp3,15.0,12.0,/srv/salami/data/IA/Live_Music_Archive/Sara_Petite/She_arives_with_the_sunshine/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Sara_Petite/She_arives_with_the_sunshine/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-01,0,False,0,0
1332,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Scam/People_See,270.0,,People_See,Scam,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Scam/People_See/textfile1.txt,,Live_Music_Archive,,2011-04-18,,0,False,0,0
1334,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Secret_Government/Troubled_Times,322.0,,Troubled_Times,Secret_Government,mp3,15.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Secret_Government/Troubled_Times/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Secret_Government/Troubled_Times/textfile2.txt,Live_Music_Archive,,2010-09-22,2010-09-01,0,False,0,0
1336,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Sfunk/Chocolate,489.0,,Chocolate,Sfunk,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Sfunk/Chocolate/textfile1.txt,,Live_Music_Archive,,2011-04-15,,0,False,0,0
1338,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Shawn_Nelson_and_the_Ramblers/New_Orleans,279.0,,New_Orleans,Shawn_Nelson_and_the_Ramblers,mp3,15.0,10.0,/srv/salami/data/IA/Live_Music_Archive/Shawn_Nelson_and_the_Ramblers/New_Orleans/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Shawn_Nelson_and_the_Ramblers/New_Orleans/textfile2.txt,Live_Music_Archive,,2010-10-27,2010-09-01,0,False,0,0
1340,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Silence_The_Sky/Track_03,283.0,,Track_03,Silence_The_Sky,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Silence_The_Sky/Track_03/textfile1.txt,,Live_Music_Archive,,2011-04-18,,0,False,0,0
1342,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Sim_Redmond_Band/Life_is_Water,280.0,,Life_is_Water,Sim_Redmond_Band,mp3,10.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Sim_Redmond_Band/Life_is_Water/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Sim_Redmond_Band/Life_is_Water/textfile2.txt,Live_Music_Archive,,2010-09-01,2010-08-04,0,False,0,0
1346,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Slammin_Jack/Half_a_Mind,615.0,,Half_a_Mind,Slammin_Jack,mp3,25.0,30.0,/srv/salami/data/IA/Live_Music_Archive/Slammin_Jack/Half_a_Mind/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Slammin_Jack/Half_a_Mind/textfile2.txt,Live_Music_Archive,,2010-08-23,2010-12-27,0,False,0,0
1348,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Slo_Mo/Cuidado,215.0,,Cuidado,Slo_Mo,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Slo_Mo/Cuidado/textfile1.txt,,Live_Music_Archive,,2011-04-18,,0,False,0,0
1350,IA,4,5,/srv/salami/data/IA/Live_Music_Archive/Smashing_Pumpkins/Perfect,204.0,,Perfect,Smashing_Pumpkins,mp3,15.0,30.0,/srv/salami/data/IA/Live_Music_Archive/Smashing_Pumpkins/Perfect/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Smashing_Pumpkins/Perfect/textfile2.txt,Live_Music_Archive,,2010-10-05,2010-08-06,0,False,0,0
1352,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Snuckafoo/Bucket_of_Ham,368.0,,Bucket_of_Ham,Snuckafoo,mp3,20.0,25.0,/srv/salami/data/IA/Live_Music_Archive/Snuckafoo/Bucket_of_Ham/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Snuckafoo/Bucket_of_Ham/textfile2.txt,Live_Music_Archive,,2010-10-05,2010-08-04,0,False,0,0
1354,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/SoloS_Unit/Old_Time_Musik,502.0,,Old_Time_Musik,SoloS_Unit,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/SoloS_Unit/Old_Time_Musik/textfile1.txt,,Live_Music_Archive,,2011-04-14,,0,False,0,0
1356,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Sons_of_Bill/Song_Is_All,294.0,,Song_Is_All,Sons_of_Bill,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Sons_of_Bill/Song_Is_All/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,False,0,0
1358,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Southern_Culture_On_The_Skids/The_Wet_Spot,157.0,,The_Wet_Spot,Southern_Culture_On_The_Skids,mp3,10.0,10.0,/srv/salami/data/IA/Live_Music_Archive/Southern_Culture_On_The_Skids/The_Wet_Spot/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Southern_Culture_On_The_Skids/The_Wet_Spot/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-04,0,False,0,0
1360,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Spookie_Daly_Pride/Pleasure_Appointment,351.0,,Pleasure_Appointment,Spookie_Daly_Pride,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Spookie_Daly_Pride/Pleasure_Appointment/textfile1.txt,,Live_Music_Archive,,2011-04-19,,0,False,0,0
1362,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Spred_The_Dub/Track_4,239.0,,Track_4,Spred_The_Dub,mp3,15.0,10.0,/srv/salami/data/IA/Live_Music_Archive/Spred_The_Dub/Track_4/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Spred_The_Dub/Track_4/textfile2.txt,Live_Music_Archive,,2010-09-22,2010-09-01,0,False,0,0
1364,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/State_Your_Mind/Sparks_From_The_Fire,438.0,,Sparks_From_The_Fire,State_Your_Mind,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/State_Your_Mind/Sparks_From_The_Fire/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,False,0,0
1366,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/Stellar_Road/Fresh_Jam___Rain,652.0,,Fresh_Jam___Rain,Stellar_Road,mp3,20.0,25.0,/srv/salami/data/IA/Live_Music_Archive/Stellar_Road/Fresh_Jam___Rain/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Stellar_Road/Fresh_Jam___Rain/textfile2.txt,Live_Music_Archive,,2010-10-27,2010-09-01,0,False,0,0
1368,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Steve_Johnson__Band_/Walls_Of_Jordan,415.0,,Walls_Of_Jordan,Steve_Johnson__Band_,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Steve_Johnson__Band_/Walls_Of_Jordan/textfile1.txt,,Live_Music_Archive,,2011-04-15,,0,False,0,0
1370,IA,6,7,/srv/salami/data/IA/Live_Music_Archive/Stichprobe/Unter_dem_Radar,240.0,,Unter_dem_Radar,Stichprobe,mp3,10.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Stichprobe/Unter_dem_Radar/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Stichprobe/Unter_dem_Radar/textfile2.txt,Live_Music_Archive,,2010-09-01,2010-08-04,0,False,0,0
1372,IA,6,4,/srv/salami/data/IA/Live_Music_Archive/Stone_Groove/Nothing_Left_to_Burn,327.0,,Nothing_Left_to_Burn,Stone_Groove,mp3,50.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Stone_Groove/Nothing_Left_to_Burn/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Stone_Groove/Nothing_Left_to_Burn/textfile2.txt,Live_Music_Archive,,2010-09-01,2010-12-30,0,False,0,0
1374,IA,7,6,/srv/salami/data/IA/Live_Music_Archive/Strike_Anywhere/Extinguish,181.0,,Extinguish,Strike_Anywhere,mp3,18.0,20.0,/srv/salami/data/IA/Live_Music_Archive/Strike_Anywhere/Extinguish/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Strike_Anywhere/Extinguish/textfile2.txt,Live_Music_Archive,,2010-08-04,2010-12-27,0,False,0,0
1376,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Subdudes/banter,92.0,,banter,Subdudes,mp3,2.0,,/srv/salami/data/IA/Live_Music_Archive/Subdudes/banter/textfile1.txt,,Live_Music_Archive,,2011-04-12,,0,False,0,0
1378,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Sunday_Gravy/Redemption_Song_,394.0,,Redemption_Song_,Sunday_Gravy,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/Sunday_Gravy/Redemption_Song_/textfile1.txt,,Live_Music_Archive,,2011-04-15,,0,False,0,0
1380,IA,2,7,/srv/salami/data/IA/Live_Music_Archive/Super_400/Emergency,256.0,,Emergency,Super_400,mp3,20.0,15.0,/srv/salami/data/IA/Live_Music_Archive/Super_400/Emergency/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Super_400/Emergency/textfile2.txt,Live_Music_Archive,,2010-08-23,2010-08-20,0,False,0,0
1382,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/Suzanne_Michell_Trio/Amazing_Grace,165.0,,Amazing_Grace,Suzanne_Michell_Trio,mp3,10.0,,/srv/salami/data/IA/Live_Music_Archive/Suzanne_Michell_Trio/Amazing_Grace/textfile1.txt,,Live_Music_Archive,,2011-04-19,,0,False,0,0
1384,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/TUGG___The_Under_Ground_Groovement/Break_Away_Tonight,356.0,,Break_Away_Tonight,TUGG___The_Under_Ground_Groovement,mp3,15.0,,/srv/salami/data/IA/Live_Music_Archive/TUGG___The_Under_Ground_Groovement/Break_Away_Tonight/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,False,0,0
1386,IA,4,7,/srv/salami/data/IA/Live_Music_Archive/Telepath/Another_Hero,531.0,,Another_Hero,Telepath,mp3,20.0,25.0,/srv/salami/data/IA/Live_Music_Archive/Telepath/Another_Hero/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/Telepath/Another_Hero/textfile2.txt,Live_Music_Archive,,2010-10-01,2010-08-21,0,False,0,0
1388,IA,16,14,/srv/salami/data/IA/Live_Music_Archive/The_Afromotive/Ya_Ti_Li,510.0,,Ya_Ti_Li,The_Afromotive,mp3,30.0,,/srv/salami/data/IA/Live_Music_Archive/The_Afromotive/Ya_Ti_Li/textfile1.txt,,Live_Music_Archive,,2011-05-18,,0,False,0,0
1390,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/The_Alchemystics/I_Got_Your_Number,288.0,,I_Got_Your_Number,The_Alchemystics,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/The_Alchemystics/I_Got_Your_Number/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/The_Alchemystics/I_Got_Your_Number/textfile2.txt,Live_Music_Archive,,2010-09-23,2010-09-01,0,False,0,0
1392,IA,4,8,/srv/salami/data/IA/Live_Music_Archive/The_Amorphous_Band/track_1_,325.0,,track_1_,The_Amorphous_Band,mp3,15.0,30.0,/srv/salami/data/IA/Live_Music_Archive/The_Amorphous_Band/track_1_/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/The_Amorphous_Band/track_1_/textfile2.txt,Live_Music_Archive,,2010-09-23,2010-08-06,0,False,0,0
1394,IA,4,6,/srv/salami/data/IA/Live_Music_Archive/The_Argument/Soaked,264.0,,Soaked,The_Argument,mp3,15.0,15.0,/srv/salami/data/IA/Live_Music_Archive/The_Argument/Soaked/textfile1.txt,/srv/salami/data/IA/Live_Music_Archive/The_Argument/Soaked/textfile2.txt,Live_Music_Archive,,2010-10-27,2010-09-01,0,False,0,0
